id	definition	parents
ORPHA:3132	A rare multiple congenital anomalies/dysmorphic syndrome characterized by microcephaly, developmental delay and intellectual disability, postnatal growth retardation, dysmorphic craniofacial features (including sloping forehead, beaked nose, large and protruding ears, micrognathia, high-arched palate, and craniosynostosis), immunologic abnormalities with transient hypogammaglobulinemia in infancy and defective chemotaxis leading to recurrent infections, as well as autoimmune/autoinflammatory phenomena. Skeletal anomalies and hypogonadism have also been reported.	
ORPHA:3130	Satoyoshi syndrome is a rare, multisystemic autoimmune disease mainly characterized by intermittent painful muscle spasms, alopecia (totalis or universalis in most cases) and long-lasting diarrhea that could lead to malnutrition, growth retardation, and amenorrhea. Secondary bone deformities and various endocrine anomalies may also be associated. Antinuclear antibodies are reported in many cases.	
ORPHA:798	A rare multiple congenital anomalies/dysmorphic syndrome characterized by a distinctive facial dysmorphism, hydronephrosis, severe developmental delay, typical skeletal malformations, and genital and cardiac anomalies.	
ORPHA:3134	A rare multiple congenital anomalies syndrome characterized by variable skeletal abnormalities (including craniostenosis, pectus carinatum, short sternum, joint hyperextensibility, and anbnormal vertebrae), cutis laxa with excessive skin folds around the cheek, chin and neck, ambiguous genitalia with a micropenis and perineal hypospadia, an umbilical hernia, intellectual disability, premature aged appearance, and cardiac enlargement involving either the ventricles or atria. Facial dysmorphism is variable and can include multiple hair whorls, ptsosis, high and broad nasal root, low set ears and small chin. Enamel hypocalcification, abnormal modelling of tubular bones, and reduced cutis laxa may become apparent later on. There have been no further descriptions in the literature since 1989.	
ORPHA:3121	Ruvalcaba syndrome is an extremely rare malformation syndrome, described in less than 10 patients to date, characterized by microcephaly with characteristic facies (downslanting parpebral fissures, microstomia, beaked nose, narrow maxilla), very short stature, narrow thoracic cage with pectus carinatum, hypoplastic genitalia and skeletal anomalies (i.e. characteristic brachydactyly and osteochondritis of the spine) as well as intellectual and developmental delay.	
ORPHA:2909	A rare syndrome characterized by facial rash (poikiloderma) associated with short stature due to pre- and postnatal growth delay, sparse scalp hair, sparse or absent eyelashes and/or eyebrows, juvenile cataracts, skeletal abnormalities, radial ray defects, premature aging and cancer susceptibility.	
ORPHA:3110	Rombo syndrome is characterized by vermiculate atrophoderma, milia, hypotrichosis, trichoepitheliomas, peripheral vasodilation with cyanosis and basal cell carcinomas.	
ORPHA:3115	A rare demyelinating hereditary motor and sensory neuropathy characterized by prominent gait ataxia, pes cavus, tendon areflexia, distal limb weakness, tremor in the upper limbs, distal sensory loss, kyphoscoliosis, and progressive muscle atrophy. The disease becomes symptomatic in infancy or childhood, mode of inheritance is autosomal dominant.	
ORPHA:3101	Richieri Costa-da Silva syndrome is a rare, genetic, myotonic syndrome characterized by childhood onset of progressive and severe myotonia (with generalized muscular hypertrophy and progressive impairment of gait), short stature, skeletal abnormalities (including pectus carinatum, short, wedge-shaped thoracolumbar vertebrae, kyphoscoliosis, genu valgum, irregular femoral epiphyses), and mild to moderate intellectual deficiency. No facial dysmorphism nor joint limitation is associated. There have been no further descriptions in the literature since 1984.	
ORPHA:3102	Richieri Costa-Pereira syndrome is characterized by short stature, Robin sequence, cleft mandible, pre/postaxial hand anomalies (including hypoplastic thumbs), and clubfoot. It has been described in 14 Brazilian families and in one unrelated French patient. Prominent low set ears and a highly arched palate were also observed. Transmission is autosomal recessive.	
ORPHA:3104	Robin sequence-oligodactyly syndrome is a rare, genetic, developmental defect during embryogenesis syndrome characterized by Robin sequence (i.e. severe micrognathia, retroglossia and U-shaped cleft of the posterior palate) associated with pre- and postaxial oligodactyly. Facial features can include a narrow face and narrow lower dental arch. Clinodactyly, absent phalanx, metacarpal fusions, and hypoplastic carpals have also been reported. There have been no further descriptions in the literature since 1986.	
ORPHA:3107	The more common type of Robinow syndrome (RS) characterized by mild to moderate limb shortening and abnormalities of the head, face and external genitalia.	
ORPHA:3109	A rare spectrum of Mullerian duct anomalies characterized by congenital aplasia of the uterus and upper two-thirds of the vagina in otherwise phenotypically normal females. It can be classified as either Mayer-Rokitansky-Küster-Hauser (MRKH) syndrome type 1 (corresponding to isolated utero-vaginal aplasia) or MRKH syndrome type 2 (utero-vaginal aplasia associated with other malformations).	
ORPHA:3086	A rare, genetic, vitreous-retinal disease characterized by ocular developmental anomalies such as microcornea, a shallow anterior chamber, glaucoma and cataract. Abnormal chorioretinal pigmentation is present, usually lying between the vortex veins and the ora serrata for 360 degrees.	
ORPHA:3088	Revesz syndrome is a rare severe phenotypic variant of dyskeratosis congenita (DC) with an onset in early childhood, characterized by features of DC (e.g. skin hyper/hypopigmentation, nail dystrophy, oral leukoplakia, high risk of bone marrow failure (BMF) and cancer, developmental delay sparse and fine hair) in conjunction with bilateral exudative retinopathy, and intracranial calcifications.	
ORPHA:3090	A rare developmental defect during embryogenesis where some or all of the pulmonary veins drain into the right atrium or the systemic veins, with or without the presence of pulmonary venous obstruction, leading to various manifestations such as fatigue, exertional dyspnea, pulmonary arterial hypertension, cyanosis and progressive congestive heart failure. The two main subtypes are congenital partial pulmonary venous return anomaly (PAPVC), where one or a few of the pulmonary veins are anomalous, and congenital total pulmonary venous return anomaly (TAPVC), where all of the pulmonary veins are anomalous.	
ORPHA:3097	A very rare disorder of sex development characterized by atypical internal and external genital development, presenting as ambiguous or female-appearing external genitalia despite a 46,XY karyotype. It is also associated with diaphragmatic defects, complex congenital cardiac malformations, pulmonary abnormalities, and, in some cases, splenic and renal anomalies.	
ORPHA:3098	A rare primary bone dysplasia characterized by upper limbs rhizomelia and other skeletal anomalies including short stature, dislocated hips and bifid distal phalanx of the thumb. Craniofacial features include microcephaly, large anterior fontanelle, fine and sparse scalp hair, depressed nasal bridge, high arched palate, micrognathia and short neck. Pulmonary stenosis, delayed psychomotor development and mild flexion contractures of the elbows have also been reported. There have been no further descriptions in the literature since 1987.	
